row_index_1,row_index_2,name_company_1,name_company_2,address_1,address_2,city_1,city_2,state_1,state_2,country_1,country_2,continent_1,continent_2,is_match
20423,7209,FUTURE FINANCES BROKER LIMITED,Z & Z BROTHERS IT SOLUTIONS LTD,"86-90 Paul Street, London, England, EC2A 4NE","86-90 Paul Street, London, England, United Kingdom, EC2A 4NE",,,,,,,,,1
20423,8900,FUTURE FINANCES BROKER LIMITED,Q AND QUAINT LIMITED,"86-90 Paul Street, London, England, EC2A 4NE","86-90 Paul Street, London, England, United Kingdom, EC2A 4NE",,,,,,,,,1
20423,10177,FUTURE FINANCES BROKER LIMITED,ALL ABOUT DRINKS CONSULTING SERVICES LTD,"86-90 Paul Street, London, England, EC2A 4NE","86-90 Paul Street, London, England, United Kingdom, EC2A 4NE",,,,,,,,,1
20423,12164,FUTURE FINANCES BROKER LIMITED,S A ELECTRICAL SOLUTIONS LTD,"86-90 Paul Street, London, England, EC2A 4NE","86-90 Paul Street, London, England, United Kingdom, EC2A 4NE",,,,,,,,,1
20423,19788,FUTURE FINANCES BROKER LIMITED,ALL ABOUT DAMP LTD,"86-90 Paul Street, London, England, EC2A 4NE","86-90 Paul Street, London, England, United Kingdom, EC2A 4NE",,,,,,,,,1
20624,6059,Voya Financial Inc,Warner Bros. Discovery Inc,"230 Park Ave, New York, 10169","230 Park Avenue South, New York, 10003",,,,Maryland,,USA,,Americas,1
21050,4381,Whiting Holdings LLC,SM Energy Co,"1700 Lincoln Street, 1700 Broadway, Suite 2300, Denver, Colorado, 80290","1700 Lincoln Street, Suite 3200, Denver, Colorado, 80203",,,,,,,,,1
21278,5112,Z CAPITAL ASSET LTD,Z CAPITAL HOLDINGS LTD,"Ealing House, 33 Hanger Lane, London, England, W5 3HJ","Ealing House, 33, Hanger Lane, London, United Kingdom, W5 3HJ",,,,,,,,,1
21287,4498,Federico De Nora Spa,Smeg Spa,"VIA LEONARDO BISTOLFI 35, MILANO, 20134, MILANO, ITALY","VIA LEONARDO DA VINCI 4, GUASTALLA, 42016, REGGIO EMILIA, ITALY",,,,,IT06623310965,IT01555030350,,,1
21363,263,BAD VEGAN LTD,ALL ABOUT KIDS LTD,"71-75 Shelton Street, Covent Garden, London, England, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
21363,3444,BAD VEGAN LTD,U BROWN LTD,"71-75 Shelton Street, Covent Garden, London, England, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
21363,3775,BAD VEGAN LTD,T & B ENGINEERING SOLUTIONS LTD,"71-75 Shelton Street, Covent Garden, London, England, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
21363,4375,BAD VEGAN LTD,H & A ENGINEERING LTD,"71-75 Shelton Street, Covent Garden, London, England, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
21363,4438,BAD VEGAN LTD,BEAUTY BOOSTERS LTD,"71-75 Shelton Street, Covent Garden, London, England, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
21363,6594,BAD VEGAN LTD,U EVENTS LIMITED,"71-75 Shelton Street, Covent Garden, London, England, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
21363,7607,BAD VEGAN LTD,GOOD ADVICE DEBT COMPANY LIMITED,"71-75 Shelton Street, Covent Garden, London, England, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
21363,11053,BAD VEGAN LTD,ALL ABOUT THE SAAS LTD,"71-75 Shelton Street, Covent Garden, London, England, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
21363,12838,BAD VEGAN LTD,Q CONSULTING GROUP LTD,"71-75 Shelton Street, Covent Garden, London, England, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
21363,15089,BAD VEGAN LTD,Q UN LIMITED,"71-75 Shelton Street, Covent Garden, London, England, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
21363,18039,BAD VEGAN LTD,Z & K DISTRIBUTORS LIMITED,"71-75 Shelton Street, Covent Garden, London, England, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
21363,18878,BAD VEGAN LTD,FOOD & BEVERAGE INTERNATIONAL LTD,"71-75 Shelton Street, Covent Garden, London, England, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
21363,19784,BAD VEGAN LTD,S A GUARANTEE SPECIALISTS UK LIMITED,"71-75 Shelton Street, Covent Garden, London, England, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
21363,19928,BAD VEGAN LTD,ALL ABOUT ME ENTERPRISES LIMITED,"71-75 Shelton Street, Covent Garden, London, England, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
21470,8977,Kazakhtelecom JSC,Kazatomprom,"Rayon Esil', Ul. Sauran, 12, Astana, 010000","Rayon Yesil', Ul. Ye-10, 17/12, Astana, 010000",,,,,,,,,1
21674,7406,Onex Corp,Element Fleet Management Corp,"161 Bay Street, P O Box 700, Toronto, Ontario, M5J2S1","161 Bay Street, Suite 3600, Toronto, Ontario, M5J2S1",,,,,,,,,1
21683,167,SOFTWARE CONTRACTORS LTD,SOFTWARE CONTRACTING LTD,"2 Aire Road, Wetherby, England, LS22 7UE","2 Aire Road, Wetherby, West Yorkshire, United Kingdom, LS22 7UE",,,,,,,,,1
22076,15110,Ferretti Spa,Agora' Network Soc Cons.rl,"VIA GIOVANNI ANSALDO 7, FORLI', 47122, FORLI'-CESENA, ITALY","VIA GIOVANNI BATTISTA PERGOLESI 25, MILANO, 20124, MILANO, ITALY",,,,,IT04485970968,IT13211090157,,,1
22476,6881,ID FREIGHT LTD,U G SALES LTD,"124 City Road, London, England, EC1V 2NX","124 City Road, London, United Kingdom, EC1V 2NX",,,,,,,,,1
23018,263,U & I UN LIMITED,ALL ABOUT KIDS LTD,"71-75 Shelton Street, Covent Garden, London, England, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
23018,3444,U & I UN LIMITED,U BROWN LTD,"71-75 Shelton Street, Covent Garden, London, England, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
23018,3775,U & I UN LIMITED,T & B ENGINEERING SOLUTIONS LTD,"71-75 Shelton Street, Covent Garden, London, England, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
23018,4375,U & I UN LIMITED,H & A ENGINEERING LTD,"71-75 Shelton Street, Covent Garden, London, England, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
23018,4438,U & I UN LIMITED,BEAUTY BOOSTERS LTD,"71-75 Shelton Street, Covent Garden, London, England, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
23018,6594,U & I UN LIMITED,U EVENTS LIMITED,"71-75 Shelton Street, Covent Garden, London, England, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
23018,7607,U & I UN LIMITED,GOOD ADVICE DEBT COMPANY LIMITED,"71-75 Shelton Street, Covent Garden, London, England, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
23018,11053,U & I UN LIMITED,ALL ABOUT THE SAAS LTD,"71-75 Shelton Street, Covent Garden, London, England, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
23018,12838,U & I UN LIMITED,Q CONSULTING GROUP LTD,"71-75 Shelton Street, Covent Garden, London, England, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
23018,15089,U & I UN LIMITED,Q UN LIMITED,"71-75 Shelton Street, Covent Garden, London, England, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
23018,18039,U & I UN LIMITED,Z & K DISTRIBUTORS LIMITED,"71-75 Shelton Street, Covent Garden, London, England, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
23018,18878,U & I UN LIMITED,FOOD & BEVERAGE INTERNATIONAL LTD,"71-75 Shelton Street, Covent Garden, London, England, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
23018,19784,U & I UN LIMITED,S A GUARANTEE SPECIALISTS UK LIMITED,"71-75 Shelton Street, Covent Garden, London, England, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
23018,19928,U & I UN LIMITED,ALL ABOUT ME ENTERPRISES LIMITED,"71-75 Shelton Street, Covent Garden, London, England, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
23018,21691,U & I UN LIMITED,NEW AGE AGENCY AND SERVICES LIMITED,"71-75 Shelton Street, Covent Garden, London, England, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
23046,3108,HAWTHORN ROSE HOMES LIMITED,FOOD COMPLIANT ENGINEERING LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, N1 7GU",,,,,,,,,1
23046,18166,HAWTHORN ROSE HOMES LIMITED,GOOD AND BETTER LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, N1 7GU",,,,,,,,,1
23277,20692,V & A CO (UK) LIMITED,P & A EVENTS LIMITED,"46 Nova Road, Croydon, England, CR0 2TL","46 Nova Road, London, England, CR0 2TL",,,,,,,,,1
23347,2593,GOOD ASSOCIATES LIMITED,R A GOWER GEOLOGICAL SERVICES LIMITED,"Construction House, Runwell Road, Wickford, England, SS11 7HQ","Construction House, Runwell Road, Wickford, Essex, SS11 7HQ",,,,,,,,,1
23770,6874,SOFTWARE COMPLIANCE HOLDINGS LTD,SOFTWARE COMPLIANCE LIMITED,"West Walk House, 99 Princess Road East, Leicester, England, LE1 7LF","West Walk House, 99 Princess Road East, Leicester, Leicestershire, LE1 7LF",,,,,,,,,1
23806,1098,DCP Midstream LP,The Providence Service Corporation,"6900 East Layton Avenue, Suite 900, Denver, Colorado, 80237","6900 Layton Avenue, 12th Floor, Denver, Colorado, 80237",,,,,,,,,1
23876,3108,ALL ABOUT REEL LTD,FOOD COMPLIANT ENGINEERING LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, N1 7GU",,,,,,,,,1
23876,18166,ALL ABOUT REEL LTD,GOOD AND BETTER LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, N1 7GU",,,,,,,,,1
24003,9823,Annaly Capital Management Inc,Fox Corp,"1211 Avenue Of The Americas, New York, 10036","1211 Avenue Of The Americas, New York, 10036-8701",,,,,,,,,1
24046,14637,FOOD ASIA LTD,H AL-SALMAN CAR HIRE LIMITED,"1 Kings Avenue, London, N21 3NA","1 Kings Avenue, London, United Kingdom, N21 3NA",,,,,,,,,1
24146,4024,GOOD BUSINESS SOLUTIONS LTD,GOOD CALL LTD,"Office 1.03 Sky Gardens 153 Wandsworth Road, London, England, SW8 2GB","Office 1.03 Sky Gardens, 153 Wandsworth Road, London, United Kingdom, SW8 2GB",,,,,,,,,1
24541,16710,V & C (SW) COMMERCIALS LIMITED,V & C (SW) PROPERTIES LIMITED,"17 Saron Close, Gorseinon, Swansea, United Kingdom, SA4 4FB","17 Saron Close, Penyrheol, Swansea, SA4 4FB",,,,,,,,,1
24702,12765,U & T LIMITED,Q CLUB ST GEORGES RD LTD,"Begbies Traynor River Court, 5 West Victoria Dock Road, Dundee, DD1 3JT","Begbies Traynor, River Court, 5, West Victoria Dock Road, Dundee, DD1 3JT",,,,,,,,,1
24779,16524,Bic Camera Inc,Taisho Pharmaceutical Holdings Co Ltd,"3-23-23, Takada, Toshima-Ku, Tokyo, 171-0022","3-24-1, Takada, Toshima-Ku, Tokyo, 170-8655",,,,,,,,,1
24946,13741,Evolution Mining Ltd,Ampol Ltd,"L 24 175 Liverpool Street, Sydney, New South Wales, 2000","L 24 2 Market St, Sydney, New South Wales, 2000",,,,,,,,,1
25719,11314,Yara Italia Spa,Openjobmetis Spa Agenzia Per Il Lavoro,"VIA BENIGNO CRESPI 57, MILANO, 20159, MILANO, ITALY","VIA BERNARDINO TELESIO 18, MILANO, 20145, MILANO, ITALY",,,,,IT11843280154,IT13343690155,,,1
25761,3108,GOOD CURRIES LTD,FOOD COMPLIANT ENGINEERING LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, N1 7GU",,,,,,,,,1
25761,18166,GOOD CURRIES LTD,GOOD AND BETTER LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, N1 7GU",,,,,,,,,1
26021,17617,Essity AB,SSAB AB,"Klarabergsviadukten 63, Stockholm, 11164","Klarabergsviadukten 70, D6, Box 70, Stockholm, 10121",,,,,,Sweden,,,1
26682,3067,T A FISHER (MORTIMER) LTD,T A FISHER & SONS LIMITED,"Theale Court 11-13 High Street, Theale, Reading, Berkshire, United Kingdom, RG7 5AH","Theale Court 11-13 High Street, Theale, Reading, England, RG7 5AH",,,,,,,,,1
26723,7624,Signify NV,Koninklijke Philips NV,"High Tech Campus 48, Eindhoven, 5656AE","High Tech Campus 52, Eindhoven, 5656AG",,,,,,,,,1
26784,11397,Chocoladefabriken Lindt & Sprungli AG,Schindler Holding Ltd,"Seestrasse 204, Kilchberg, 8802","Seestrasse 55, Hergiswil, 6052",,,,,,,,,1
26989,7998,FOOD DELICIOUS GROUP LTD,R A K MANAGEMENT LIMITED,"Lawrence House, 5 St Andrews Hill, Norwich, Norfolk, NR2 1AD","Lawrence House, 5 St. Andrews Hill, Norwich, Norfolk, NR2 1AD",,,,,,,,,1
26989,13370,FOOD DELICIOUS GROUP LTD,T & A DOBINSON CONSULTANCY LIMITED,"Lawrence House, 5 St Andrews Hill, Norwich, Norfolk, NR2 1AD","Lawrence House, 5 St. Andrews Hill, Norwich, Norfolk, NR2 1AD",,,,,,,,,1
27042,14642,Centauro Srl,2i Rete Gas Spa,"VIA AGOSTINO BERTANI 2, MILANO, 20154, MILANO, ITALY","VIA ALBERICO ALBRICCI 10, MILANO, 20122, MILANO, ITALY",,,,,IT11258310157,IT06724610966,,,1
27689,3108,FOOD DISCOUNTS LTD,FOOD COMPLIANT ENGINEERING LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, N1 7GU",,,,,,,,,1
27689,18166,FOOD DISCOUNTS LTD,GOOD AND BETTER LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, N1 7GU",,,,,,,,,1
27804,16288,H & A PROPERTIES LTD,BAD APPLE PROJECTS LTD,"Vicarage Corner House, 219 Burton Road, Derby, Derbyshire, DE23 6AE","Vicarage Corner House, 219 Burton Road, Derby, England, DE23 6AE",,,,,,,,,1
28223,25525,HU Group Holdings Inc,Olympus Corp,"Shinjuku Mitsui Bldg., 2-1-1, Nishishinjuku, Shinjuku-Ku, Tokyo, 163-0408","Shinjuku Monolith, 2-3-1, Nishi-Shinjuku, Shinjuku-Ku, Tokyo, 163-0914",,,,,,,,,1
28653,15786,Ferragamo Finanziaria Spa,Trasporti Internazionali Agenzia Marittima Savino Del Bene Spa,"VIA DEI TORNABUONI 2, FIRENZE, 50123, FIRENZE, ITALY","VIA DEL BOTTEGHINO 24/26, SCANDICCI, 50018, FIRENZE, ITALY",,,,,IT04161460482,IT05300610481,,,1
28758,12387,ALL ABOUT FLOORING LIMITED,NEW A+M HIRE LIMITED,"Wey Court West, Union Road, Farnham, Surrey, GU9 7PT","Wey Court West, Union Road, Farnham, Surrey, United Kingdom, GU9 7PT",,,,,,,,,1
28853,3423,John Bean Technologies Corp,Archer Daniels Midland Co,"Suite 4400, 70 W Madison, Chicago, Illinois, 60602","Suite 4600, 77 West Wacker Drive, Chicago, Illinois, 60601",,,,,,,,,1
28973,3776,BEAUTY BARGAINS 2020 LIMITED,U & H GROUPS LTD,"Lytchett House 13 Freeland Park, Wareham Road, Poole Dorset, England, BH16 6FA","Lytchett House 13 Freeland Park, Wareham Road, Poole, Dorset, United Kingdom, BH16 6FA",,,,,,,,,1
29183,1522,BEAUTY ADVANTAGE LTD,SOFTWARE AND NETWORK SOLUTIONS LTD.,"483 Green Lanes, London, England, N13 4BS","483 Green Lanes, London, N13 4BS",,,,,,,,,1
29271,3108,SOFTWARE DEFENCES LTD,FOOD COMPLIANT ENGINEERING LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, N1 7GU",,,,,,,,,1
29271,18166,SOFTWARE DEFENCES LTD,GOOD AND BETTER LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, N1 7GU",,,,,,,,,1
29377,3108,KNOWING FINANCES LTD,FOOD COMPLIANT ENGINEERING LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, N1 7GU",,,,,,,,,1
29377,18166,KNOWING FINANCES LTD,GOOD AND BETTER LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, N1 7GU",,,,,,,,,1
29444,5814,Maruha Nichiro Corp,IHI Corp,"Toyosu Front, 3-2-20, Toyosu, Koto-Ku, Tokyo, 135-8608","Toyosu Ihi Bldg., 3-1-1, Toyosu, Koto-Ku, Tokyo, 135-8710",,,,,,,,,1
29577,3016,R A A PARTNERSHIP LIMITED,Bunzl plc,"York House, 1 Seagrave Road, London, SW6 1RP","York House, 45 Seymour Street, London, W1H 7JT",,,,,,,,,1
29942,9726,Xiwang Special Steel Co Ltd,Xiwang Foodstuffs Co Ltd,"Xiwang Industrial Area, Zouping, Binzhou, Shanghai","Xiwang Industrial Park, Zouping County, Binzhou, Shandong , 256209",,,,,,,,,1
29953,21285,B.A.D. SONGS LIMITED,"GOOD CATCH EUROPE, LTD","24 Old Bond Street, London, United Kingdom, W1S 4AP","24 Old Queen Street, London, United Kingdom, SW1H 9HP",,,,,,,,,1
29962,29289,FINANCES SERVICES NETWORK LIMITED,HALL BUSINESS FINANCES LIMITED,"Suite B 29 Harley Street, London, England, W1G 9QR","Suite B 29 Harley Street, London, United Kingdom, W1G 9QR",,,,,,,,,1
29991,8505,U GRASS LTD,BEAUTY ABOVE (SEDGLEY) LIMITED,"Heame House 23 Bilston Street, Sedgley, Dudley, West Midlands, England, DY3 1JA","Heame House, 23 Bilston Street, Dudley, England, DY3 1JA",,,,,,,,,1
30062,24944,Edge Network Services Limited,O.r.i. Martin Holding Srl,"VIA CORSICA 10/12, BRESCIA, 25125, BRESCIA, ITALY","VIA COSIMO CANOVETTI 13, BRESCIA, 25128, BRESCIA, ITALY",,,,,IT03629490982,IT04334430982,,,1
30243,3108,BEAUTY AND NATURE STORE LTD,FOOD COMPLIANT ENGINEERING LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, N1 7GU",,,,,,,,,1
30243,18166,BEAUTY AND NATURE STORE LTD,GOOD AND BETTER LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, N1 7GU",,,,,,,,,1
30358,6366,V & M PROPERTIES LEICESTER LIMITED,P A FUNERALS LIMITED,"21 High View Close, Hamilton Office Park, Hamilton, Leicester, United Kingdom, LE4 9LJ","21 High View Close, Hamilton, Leicester, Leicestershire, LE4 9LJ",,,,,,,,,1
30445,3108,Z AND J GROUP LTD,FOOD COMPLIANT ENGINEERING LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, N1 7GU",,,,,,,,,1
30445,18166,Z AND J GROUP LTD,GOOD AND BETTER LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, N1 7GU",,,,,,,,,1
30467,3108,Q BRIDGE MUSIC LTD,FOOD COMPLIANT ENGINEERING LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, N1 7GU",,,,,,,,,1
30467,18166,Q BRIDGE MUSIC LTD,GOOD AND BETTER LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, N1 7GU",,,,,,,,,1
30591,10148,Ferrexpo Plc,Julius Baer,"Bahnhofstrasse 13, Baar, 6340","Bahnhofstrasse 36, Zuerich, 8001",,,,,,,,,1
30845,20734,Shimizu Corp,Yamato Holdings Co Ltd,"2-16-1, Kyobashi, Chuo-Ku, Tokyo, 104-8370","2-16-10, Ginza, Chuo-Ku, Tokyo, 104-8125",,,,,,,,,1
30850,7347,SOFTWARE CONSULTING AND DEVELOPMENT LTD,SOFTWARE TECHNOLOGIES LTD,"C/O Intouch Accounting Everdene House, Deansleigh Road, Bournemouth, United Kingdom, BH7 7DU","C/O Intouch Accounting Suite 1, Second Floor, Everdene House, Deansleigh Road, Bournemouth, Dorset, England, BH7 7DU",,,,,,,,,1
30867,18263,Biesse Spa,Gruppo Illy Spa,"VIA DELLA MECCANICA 16, PESARO, 61122, PESARO E URBINO, ITALY","VIA DELLA MERCEDE 11, ROMA, 00187, ROMA, ITALY",,,,,IT00113220412,IT05305811001,,,1
31115,13874,Legacy Srl,Ngk Spark Plug Europe Gmbh,"VIA DELLA ZECCA 2, BOLOGNA, 40121, BOLOGNA, ITALY","VIA DELLE AZALEE 15, BUCCINASCO, 20090, MILANO, ITALY",,,,,IT03829291206,IT05218860962,,,1
31288,5535,Molino Casillo Spa,Casillo Partecipazioni Spa,"VIA ANTONIO SANT'ELIA ZONA INDUSTRIALE, CORATO, 70033, BARI, ITALY","VIA ANTONIO SANT'ELIA, CORATO, 70033, BARI, ITALY",,,,,IT00252860721,IT05287570724,,,1
31311,18929,GOOD COFFEE N7 LTD,Q & E KEY SOLUTIONS LTD,"190 Billet Road, London, England, E17 5DX","190 Billet Road, London, United Kingdom, E17 5DX",,,,,,,,,1
31311,29955,GOOD COFFEE N7 LTD,GOOD COFFEE N16 LTD,"190 Billet Road, London, England, E17 5DX","190 Billet Road, London, United Kingdom, E17 5DX",,,,,,,,,1
31481,7209,GOOD AS NEW EMERGENCY CLEANING LTD,Z & Z BROTHERS IT SOLUTIONS LTD,"86-90 Paul Street, London, England, EC2A 4NE","86-90 Paul Street, London, England, United Kingdom, EC2A 4NE",,,,,,,,,1
31481,8900,GOOD AS NEW EMERGENCY CLEANING LTD,Q AND QUAINT LIMITED,"86-90 Paul Street, London, England, EC2A 4NE","86-90 Paul Street, London, England, United Kingdom, EC2A 4NE",,,,,,,,,1
31481,10177,GOOD AS NEW EMERGENCY CLEANING LTD,ALL ABOUT DRINKS CONSULTING SERVICES LTD,"86-90 Paul Street, London, England, EC2A 4NE","86-90 Paul Street, London, England, United Kingdom, EC2A 4NE",,,,,,,,,1
31481,12164,GOOD AS NEW EMERGENCY CLEANING LTD,S A ELECTRICAL SOLUTIONS LTD,"86-90 Paul Street, London, England, EC2A 4NE","86-90 Paul Street, London, England, United Kingdom, EC2A 4NE",,,,,,,,,1
31481,19788,GOOD AS NEW EMERGENCY CLEANING LTD,ALL ABOUT DAMP LTD,"86-90 Paul Street, London, England, EC2A 4NE","86-90 Paul Street, London, England, United Kingdom, EC2A 4NE",,,,,,,,,1
31481,24457,GOOD AS NEW EMERGENCY CLEANING LTD,TAFFY T LTD,"86-90 Paul Street, London, England, EC2A 4NE","86-90 Paul Street, London, England, United Kingdom, EC2A 4NE",,,,,,,,,1
31617,29704,DIXI BUILD LTD,U CREATIVE LIMITED,"3rd Floor Westfield House 60 Charter Row, Sheffield, South Yorkshire, S1 3FZ","3rd Floor Westfield House, 60 Charter Row, Sheffield, S1 3FZ",,,,,,,,,1
31804,14544,Q AND H CONSTRUCTION (BARRY) LIMITED,T. A. D. PROPERTIES INVESTMENTS LIMITED,"7-8 Raleigh Walk Waterfront 2000, Brigantine Place, Cardiff, United Kingdom, CF10 4LN","7-8 Raleigh Walk, Waterfront 2000, Brigantine Place, Cardiff, Cardiff, CF10 4LN",,,,,,,,,1
31894,3108,ALL ABOUT CLAIMS LTD,FOOD COMPLIANT ENGINEERING LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, N1 7GU",,,,,,,,,1
31894,18166,ALL ABOUT CLAIMS LTD,GOOD AND BETTER LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, N1 7GU",,,,,,,,,1
31961,27508,S A A PROPERTIES LIMITED,S A A DISTRIBUTION LIMITED,"3 Fieldhurst, Slough, Berkshire, United Kingdom, SL3 8PQ","3 Fieldhurst, Slough, England, SL3 8PQ",,,,,,,,,1
32040,3108,BEAUTY BOUND LTD,FOOD COMPLIANT ENGINEERING LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, N1 7GU",,,,,,,,,1
32040,18166,BEAUTY BOUND LTD,GOOD AND BETTER LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, N1 7GU",,,,,,,,,1
32152,21793,Jindal Steel & Power Ltd,Jindal Stainless Ltd,"Jindal Centre, 12 Bhikaiji Cama Place, New Delhi, 110066","Jindal Centre, 12, Bhikaiji Cama Place, New Delhi, 110066",,,,,,,,,1
32153,3108,BAD BOYS MAKE NOISE LTD,FOOD COMPLIANT ENGINEERING LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, N1 7GU",,,,,,,,,1
32153,18166,BAD BOYS MAKE NOISE LTD,GOOD AND BETTER LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, N1 7GU",,,,,,,,,1
32272,18082,Atlas Copco AB,Epiroc AB,"Sickla Industrivag 19, Nacka, 10523","Sickla Industrivag 19, Nacka, 13154",,,,,,,,,1
32436,18023,Koito Manufacturing Co Ltd,Kandenko Co Ltd,"4-8-3, Takanawa, Minato-Ku, Tokyo, 108-8711","4-8-33, Shibaura, Minato-Ku, Tokyo, 108-8533",,,,,,,,,1
32465,1971,H A MAY SERVICES LTD,H A MAY SERVICES LIMITED,"Sas Friarswood (Sas), Chipperfield Road, Kings Langley, United Kingdom, WD4 9JB","Sas House Friarswood, Chipperfield Road, Kings Langley, Hertfordshire, United Kingdom, WD4 9JB",,,,,,,,,1
32544,4498,Industrie De Nora Spa,Smeg Spa,"VIA LEONARDO BISTOLFI 35, MILANO, 20134, MILANO, ITALY","VIA LEONARDO DA VINCI 4, GUASTALLA, 42016, REGGIO EMILIA, ITALY",,,,,IT03998870962,IT01555030350,,,1
32691,20344,Royal Bank of Canada,Yamana Gold Inc,"Royal Bank Plaza 200 Bay Street, Toronto, Ontario, M5J2J5","Royal Bank Plaza, North Tower, 200 Bay Street, Suite 2200, Toronto, Ontario, M5J2J3",,,,,,,,,1
