CompanyID,Name,Source
02966c75-8f45-450e-a982-5e4a6bac55ea,Avon,dataset1.xlsx
73c1f9bb-f554-485a-a3bd-ee5350a71466,Airtel,dataset1.xlsx
21b262d4-4621-48f7-aa5c-f64289e720d8,Sinopec,dataset1.xlsx
d197c7f6-2927-44a2-9de2-11b6ae726cb7,Asahi,dataset1.xlsx
39fdb0c6-2cef-4ef7-bdff-53e700d7e3b8,PTT,dataset1.xlsx
cb033bf2-24d4-46d1-bf9a-edd6803384ad,Coffee Bean,dataset1.xlsx
fa3c031a-b881-4811-9ff5-ff7a29df640c,Mos Burger,dataset1.xlsx
5b20380a-7876-4e28-ac93-07069e9b1d8e,China Airlines,dataset1.xlsx
83452763-846b-4577-9e06-f8aa6a2f58a0,NEC,dataset1.xlsx
765212fc-28c9-40e3-89bc-61f75e0bd3af,Sunkist,dataset1.xlsx
1f5f6769-2ef1-45a8-9c1b-6159863403d6,KTF,dataset1.xlsx
5099caf4-74b1-43fa-a973-559f21907305,Japan Airlines (JAL),dataset1.xlsx
f0bf9981-cb1d-4fe1-8032-98a46efe24f8,China Trust,dataset1.xlsx
35aa78ad-5898-4cf1-a024-5e0eae79c0f7,Woolworths,dataset1.xlsx
4c5c0de7-dcf7-44cd-8bad-b7914bc95048,Sprite,dataset1.xlsx
6ab0857f-a043-4633-9076-9ea28deb3a57,Shangri-La,dataset1.xlsx
ce4be7f9-2049-4bf9-8e87-9a7f5f0f1518,Yili,dataset1.xlsx
d0934440-553d-4abb-a733-e5ee0f27be27,Electrolux,dataset1.xlsx
590a04ca-c67d-4595-baee-d87fe1765e84,F&N,dataset1.xlsx
ecffe33e-b3fd-451d-8e9b-8dc68a90804b,Chunghwa Telecom (CHT),dataset1.xlsx
35b2b8a9-4ec9-4b19-8f5f-b7d504e5cdfe,ICBC Asia,dataset1.xlsx
efcbd350-cc08-44ef-aac0-f4ef948062b3,Tag Heuer,dataset1.xlsx
ea6092d8-28c2-420e-bd5e-83124af31985,China Merchants Bank,dataset1.xlsx
6b257267-bfd9-40ae-b730-221b3cdb803c,The Body Shop,dataset1.xlsx
a5169fe7-67da-4238-90d8-9d8f7592d9ff,Giant,dataset1.xlsx
a1cfa992-d8e6-4bdf-ba67-56f2ca578cba,Old Town,dataset1.xlsx
4d8d60e7-fbc9-4e41-8ed2-10a7ea2b96cf,Hankook,dataset1.xlsx
9781aac5-a8ef-4be1-a9c6-aff8f1019c91,Taiwan Beer,dataset1.xlsx
b0bf2cb3-cff6-4a42-98b3-685a3513a47a,Bulgari,dataset1.xlsx
09aa3a81-7c60-4e13-b8c3-33c47475fcd6,Nissan,dataset1.xlsx
773e4575-0fbd-4497-98df-24068e8697c7,Kumkang,dataset1.xlsx
174d80e8-be4e-4de3-81a8-45169c7be3f2,Emirates,dataset1.xlsx
38c06408-cc4e-4bc9-9330-d77de9ef27bc,LIC,dataset1.xlsx
9427b0c5-5670-40c1-9654-3917a1d47407,Kasikorn Bank,dataset1.xlsx
b28dc9d5-2b70-4812-b00d-3fdb99e9bbf5,Fisher & Paykel,dataset1.xlsx
e4171fa2-e83b-4370-9a9b-05c45976fd31,Sensodyne,dataset1.xlsx
d6ceacfa-b31e-476d-a7b9-500f2dc17225,Yokohama,dataset1.xlsx
8f3e0322-3f98-413f-8081-a54223d4319e,Brother,dataset1.xlsx
fb400827-d461-4051-aa17-f2f556ad5827,British Petroleum (BP),dataset1.xlsx
66131432-d9ee-412d-a25e-00778284cb3e,Hyatt,dataset1.xlsx
eca9ac59-8854-413a-b20d-d61d21ed6a4c,Supau,dataset1.xlsx
a6790f4a-7881-4406-bf10-81c7d59e5d32,CPC (China),dataset1.xlsx
9fcccc7a-2cc4-42e4-ab02-0d5c3c913ec3,Moccona,dataset1.xlsx
9a66f16c-1bff-43ce-899a-3265c4b17911,Powerade,dataset1.xlsx
48e6723d-e2ff-4f83-b641-d6250470b974,Cafe Coffee Day,dataset1.xlsx
0ec1a654-44b3-4ebd-907e-6c2ac03a58b2,Advance Info Service,dataset1.xlsx
a92c1322-9f3e-4549-ae97-3efec313877f,MSN,dataset1.xlsx
a7c544a5-ec0a-4313-81af-63db4b8e38dc,OMO,dataset1.xlsx
e3e2b1ce-bb85-4f64-874f-f90455354796,Singha,dataset1.xlsx
a15b286c-5534-484c-9c91-e0b3e4236bed,Subway,dataset1.xlsx
557aa653-a168-4bb3-ba36-9c78a517e0dd,Titan,dataset1.xlsx
0d696bb5-c8ff-4d99-a925-05b6229f8cc1,Chow Tai Fook,dataset1.xlsx
0005949c-d6a6-40b3-a177-13c40c8b5f9a,Lawson,dataset1.xlsx
88ad4aa2-089b-41a2-919b-fa29119b6c6d,SK,dataset1.xlsx
20b379e2-b5bb-41de-9070-e0b1adaec4aa,DTAC,dataset1.xlsx
d4d3e66a-d3fb-43c7-807a-7be160f3ff1a,Ethnicans,dataset1.xlsx
87883eda-66a1-4f07-b7bc-aac287c15465,Godiva,dataset1.xlsx
93bb5216-cb53-4c37-af5a-d2d669c691c2,Pacific Coffee,dataset1.xlsx
7ae6333c-d157-436f-8528-1ec5eae52a7b,Audi,dataset1.xlsx
8d7f6630-9273-4a0f-a0dd-20385444aaa2,Amway,dataset1.xlsx
1488a4d6-2b3b-4488-9093-66fa8506cce7,Café De Coral,dataset1.xlsx
6a376b69-eb55-4878-84e8-6dfacb67143f,Surf,dataset1.xlsx
8fecee2f-d58f-45ed-a348-71e37c312d80,GS 25,dataset1.xlsx
5630dcb5-6444-44a4-acc2-24a52dd469b2,Mild Seven,dataset1.xlsx
c8f7147b-a5f6-4316-91e0-3ce8b61a427c,Maxis,dataset1.xlsx
43bfa315-a92c-45e9-9674-b4f06aff429b,Kawasaki,dataset1.xlsx
5911bdfe-a5fd-4fd2-a010-d2746e4ba498,Bru,dataset1.xlsx
24bff17e-8d24-4361-b2ea-79522db751d3,Fab,dataset1.xlsx
1a12381c-c312-4919-86e7-a51ca3f1d543,Lakme,dataset1.xlsx
4eb892db-a8d0-47af-a022-99566a80b8ba,Optus,dataset1.xlsx
a3ab1f14-ff5f-452d-af4f-fd23b30bfbb6,HDFC Bank,dataset1.xlsx
8b07cee2-6cc1-4913-97bd-780a49be3ffe,Pringles,dataset1.xlsx
c9a7376a-5760-4521-8073-61ab54dfb899,Westinghouse,dataset1.xlsx
b77d565f-8f80-4bb2-8aed-13dec2468935,Haitai,dataset1.xlsx
8da58c1a-c202-4aeb-a461-2f17e8fe9ec2,Oishi,dataset1.xlsx
468e589d-99ff-43fd-966b-e74ebaca76b2,Bangkok Bank,dataset1.xlsx
7c080e9a-621a-4ca6-8fa1-b3161e2bfbcb,Nok Air,dataset1.xlsx
6fa76781-421b-46e4-aee9-c89c714f740e,Attack,dataset1.xlsx
a68da274-af79-4ec6-9e40-221bf85bd675,Samyang,dataset1.xlsx
aadf3520-c053-454e-9302-a93a7801042d,Clarks,dataset1.xlsx
7a508d19-5600-4e6f-9c21-077e23e7a675,Vita,dataset1.xlsx
fbc73aac-c954-4a69-889a-9d34f7fcfaf6,Pokka,dataset1.xlsx
48d0a50c-ddcc-4538-b274-9f280d01c8f6,Cheers,dataset1.xlsx
a5fdde5a-ade0-44bc-b59a-c04c3fed6786,Petronas,dataset1.xlsx
7c3bf792-ba44-43b5-a7e0-112f876ac03c,Apollo,dataset1.xlsx
a18a1c2b-e8f6-4d9b-8f2c-7463efac861d,Mentos,dataset1.xlsx
a06aa843-b220-49dc-8c2b-501447d13c04,Jusco,dataset1.xlsx
226afc9d-a49d-4880-8121-9e2058125db7,Namyang,dataset1.xlsx
